Id,Gender,Customer Type,Type of Travel,Class,Age,Female,Loyal Customer,Business Travel,Eco Class,Business Class,Flight Distance,Wifi Service,Departure/Arrival,Online Booking,Gate Location,Food and Drink,Online Boarding,Seat Comfort,Inflight Entertainment,On-board Service,Leg Room,Baggage,Checkin Service,Inflight Service,Cleanliness,Departure Delay,Arrival Delay,Satisfied,Satisfaction
84789,Female,disloyal Customer,Business travel,Business,38,1,0,1,0,1,547,4,5,5,1,4,5,4,4,5,5,5,3,5,4,7,0,1,satisfied
65899,Female,disloyal Customer,Business travel,Business,23,1,0,1,0,1,569,5,5,5,3,5,5,5,5,3,2,5,4,5,5,0,16,1,satisfied
5448,Male,Loyal Customer,Business travel,Business,24,0,1,1,0,1,1809,3,3,3,3,3,3,3,3,1,3,4,2,3,3,0,0,0,dissatisfied
94369,Female,Loyal Customer,Business travel,Business,39,1,1,1,0,1,3609,1,1,1,1,2,4,5,5,5,5,5,4,5,4,0,1,1,satisfied
118344,Male,Loyal Customer,Personal Travel,Eco,27,0,1,0,1,0,639,1,5,1,3,3,1,3,3,4,3,4,4,4,3,0,24,0,dissatisfied
58164,Female,Loyal Customer,Business travel,Business,41,1,1,1,0,1,2092,2,2,2,2,4,4,4,4,4,4,4,5,4,4,13,12,1,satisfied
25554,Male,Loyal Customer,Personal Travel,Eco Plus,53,0,1,0,0,0,481,2,4,2,4,1,2,1,1,1,4,4,1,4,1,0,0,0,dissatisfied
93296,Female,Loyal Customer,Business travel,Eco Plus,29,1,1,1,0,0,867,1,3,3,3,1,1,1,1,1,1,3,1,3,1,0,0,0,dissatisfied
105224,Female,disloyal Customer,Business travel,Eco,22,1,0,1,1,0,377,3,4,3,3,3,3,3,3,3,4,4,3,5,3,89,69,0,dissatisfied
114110,Male,Loyal Customer,Business travel,Business,47,0,1,1,0,1,3871,1,1,1,1,2,4,4,4,4,4,4,4,4,4,14,7,1,satisfied
26521,Male,Loyal Customer,Business travel,Business,40,0,1,1,0,1,3151,5,5,5,5,5,1,1,4,4,5,4,5,4,4,33,21,1,satisfied
64448,Male,Loyal Customer,Business travel,Business,22,0,1,1,0,1,989,2,4,4,4,2,2,2,2,3,1,3,1,4,2,1,6,0,dissatisfied
111171,Female,Loyal Customer,Business travel,Business,42,1,1,1,0,1,1506,2,3,3,3,2,4,4,2,2,2,2,3,2,2,0,0,0,dissatisfied
14592,Male,Loyal Customer,Personal Travel,Eco,10,0,1,0,1,0,1021,2,5,2,5,4,2,4,4,2,2,1,1,5,4,37,25,0,dissatisfied
46664,Female,Loyal Customer,Business travel,Business,52,1,1,1,0,1,2686,5,3,5,5,4,1,2,5,5,4,5,5,5,1,0,0,1,satisfied
34573,Male,Loyal Customer,Business travel,Eco,52,0,1,1,1,0,1598,2,5,2,5,1,2,1,1,5,1,4,4,4,1,0,0,1,satisfied
65764,Female,Loyal Customer,Personal Travel,Eco,20,1,1,0,1,0,936,3,3,3,3,1,3,3,1,2,3,3,3,3,1,1,14,0,dissatisfied
62156,Female,Loyal Customer,Business travel,Business,45,1,1,1,0,1,2565,1,1,3,1,4,4,5,5,5,5,5,4,5,4,11,2,1,satisfied
128543,Female,Loyal Customer,Business travel,Business,22,1,1,1,0,1,651,3,3,3,3,4,4,4,4,3,2,4,5,4,4,2,0,1,satisfied
72672,Female,Loyal Customer,Personal Travel,Eco,52,1,1,0,1,0,1121,3,1,3,2,5,2,2,1,1,3,1,3,1,2,0,0,0,dissatisfied
73330,Female,Loyal Customer,Business travel,Eco,64,1,1,1,1,0,1182,2,4,4,4,2,3,3,1,1,2,1,2,1,2,94,86,0,dissatisfied
47272,Male,disloyal Customer,Business travel,Eco,35,0,0,1,1,0,588,3,4,3,1,4,3,4,4,5,3,1,2,1,4,0,3,0,dissatisfied
112255,Male,Loyal Customer,Business travel,Business,44,0,1,1,0,1,1546,2,2,2,2,3,5,4,4,4,4,4,5,4,4,84,83,1,satisfied
66301,Female,Loyal Customer,Business travel,Business,45,1,1,1,0,1,852,1,1,1,1,5,4,5,4,4,4,4,5,4,4,0,0,1,satisfied
115948,Female,Loyal Customer,Personal Travel,Eco,17,1,1,0,1,0,371,3,1,3,3,4,3,4,4,5,2,4,3,4,4,18,11,0,dissatisfied
73537,Male,disloyal Customer,Business travel,Business,21,0,0,1,0,1,594,5,1,5,2,5,5,5,5,5,3,5,4,4,5,0,0,1,satisfied
121852,Female,Loyal Customer,Business travel,Eco,41,1,1,1,1,0,449,1,3,3,3,1,1,1,1,1,1,3,4,3,1,16,10,0,dissatisfied
115414,Female,disloyal Customer,Business travel,Business,44,1,0,1,0,1,447,5,1,1,1,1,5,1,1,5,4,4,4,4,1,8,15,1,satisfied
9363,Male,Loyal Customer,Business travel,Business,52,0,1,1,0,1,384,3,5,4,4,4,4,3,3,3,3,3,3,3,4,15,12,0,dissatisfied
15684,Male,Loyal Customer,Business travel,Eco Plus,17,0,1,1,0,0,641,3,1,1,1,3,3,4,3,1,3,4,3,4,3,47,33,0,dissatisfied
35845,Female,disloyal Customer,Business travel,Eco,42,1,0,1,1,0,1065,1,1,1,2,2,1,2,2,1,4,4,3,4,2,0,4,0,dissatisfied
119016,Male,Loyal Customer,Business travel,Business,48,0,1,1,0,1,1460,3,3,3,3,4,4,5,5,5,5,5,3,5,3,0,0,1,satisfied
127548,Female,Loyal Customer,Personal Travel,Eco,65,1,1,0,1,0,1009,2,5,2,2,4,4,4,3,3,2,3,4,3,4,0,14,0,dissatisfied
49178,Male,Loyal Customer,Business travel,Eco,58,0,1,1,1,0,304,3,3,3,3,3,3,3,3,3,2,4,4,4,3,0,0,1,satisfied
41564,Male,disloyal Customer,Business travel,Eco,21,0,0,1,1,0,811,2,2,2,2,4,2,4,4,4,4,1,3,2,4,30,30,0,dissatisfied
82657,Female,disloyal Customer,Business travel,Eco,34,1,0,1,1,0,120,2,1,2,4,2,5,3,3,2,4,3,3,1,3,141,141,0,dissatisfied
86546,Male,Loyal Customer,Business travel,Business,44,0,1,1,0,1,1578,4,4,3,4,5,4,5,5,5,5,5,4,5,5,57,47,1,satisfied
61472,Female,Loyal Customer,Business travel,Business,38,1,1,1,0,1,2253,5,5,5,5,4,4,5,5,5,5,5,5,5,3,44,38,1,satisfied
5560,Male,Loyal Customer,Business travel,Business,50,0,1,1,0,1,2203,3,5,3,3,2,4,4,5,5,5,5,3,5,3,0,0,1,satisfied
36730,Female,Loyal Customer,Personal Travel,Eco Plus,68,1,1,0,0,0,1211,4,2,4,3,1,2,4,3,3,4,3,4,3,1,0,0,0,dissatisfied
58933,Male,Loyal Customer,Personal Travel,Eco,44,0,1,0,1,0,888,3,4,3,4,3,3,3,3,5,3,5,5,5,3,12,14,0,dissatisfied
90149,Female,Loyal Customer,Business travel,Business,37,1,1,1,0,1,3644,4,4,4,4,2,5,5,4,4,4,4,4,4,4,0,12,1,satisfied
92294,Female,Loyal Customer,Business travel,Business,54,1,1,1,0,1,1814,4,4,4,4,5,4,5,5,5,5,5,5,5,4,11,0,1,satisfied
114568,Female,Loyal Customer,Personal Travel,Business,65,1,1,0,0,1,362,1,4,1,2,3,5,4,5,5,1,5,4,5,4,20,6,0,dissatisfied
46275,Female,Loyal Customer,Personal Travel,Eco,7,1,1,0,1,0,594,1,5,1,2,1,1,1,1,2,4,1,1,5,1,0,0,0,dissatisfied
62616,Female,Loyal Customer,Personal Travel,Eco,45,1,1,0,1,0,1744,3,2,3,4,1,2,4,2,2,3,2,4,2,2,0,0,0,dissatisfied
38097,Male,Loyal Customer,Business travel,Eco,29,0,1,1,1,0,1237,1,4,2,4,1,1,1,1,1,3,4,4,3,1,19,10,0,dissatisfied
67677,Female,Loyal Customer,Business travel,Business,43,1,1,1,0,1,2946,1,1,1,1,4,5,4,3,3,3,3,4,3,5,0,2,1,satisfied
81186,Male,disloyal Customer,Business travel,Eco,54,0,0,1,1,0,580,3,1,3,1,3,3,3,3,4,5,5,3,5,3,0,0,0,dissatisfied
98026,Female,disloyal Customer,Business travel,Eco,22,1,0,1,1,0,1014,3,2,2,2,3,2,3,3,4,4,3,3,2,3,94,111,0,dissatisfied
23244,Male,Loyal Customer,Business travel,Business,56,0,1,1,0,1,3831,3,2,2,2,4,1,1,3,3,3,3,3,3,3,6,7,0,dissatisfied
80712,Female,Loyal Customer,Business travel,Business,33,1,1,1,0,1,920,3,3,5,3,2,5,4,1,1,2,1,3,1,3,0,5,1,satisfied
70783,Male,Loyal Customer,Business travel,Business,46,0,1,1,0,1,3866,3,3,3,3,4,4,5,5,5,5,5,5,5,5,0,0,1,satisfied
87361,Male,Loyal Customer,Business travel,Business,50,0,1,1,0,1,425,4,4,4,4,4,4,4,5,5,5,5,5,5,4,0,0,1,satisfied
57182,Male,Loyal Customer,Personal Travel,Eco,52,0,1,0,1,0,2227,3,4,3,5,3,3,3,3,4,2,5,4,5,3,44,42,0,dissatisfied
22535,Male,Loyal Customer,Personal Travel,Eco Plus,66,0,1,0,0,0,143,1,5,1,2,1,1,1,1,5,3,3,2,2,1,71,54,0,dissatisfied
75538,Female,Loyal Customer,Business travel,Business,50,1,1,1,0,1,337,1,1,1,1,2,5,4,2,2,2,2,5,2,5,22,52,1,satisfied
2180,Female,Loyal Customer,Business travel,Eco,27,1,1,1,1,0,685,1,3,3,3,1,1,1,1,2,1,3,2,4,1,12,31,0,dissatisfied
37778,Male,Loyal Customer,Business travel,Eco Plus,45,0,1,1,0,0,1035,5,2,2,2,5,5,5,2,2,3,4,5,4,5,197,174,1,satisfied
99279,Female,Loyal Customer,Business travel,Eco,16,1,1,1,1,0,935,3,2,2,2,3,2,3,3,1,3,4,4,4,3,34,29,0,dissatisfied
655,Male,Loyal Customer,Business travel,Business,47,0,1,1,0,1,2556,1,5,1,3,4,4,5,1,1,1,1,4,1,4,0,0,1,satisfied
15838,Male,disloyal Customer,Business travel,Business,48,0,0,1,0,1,1107,1,1,1,3,1,1,2,4,2,4,4,2,5,2,255,236,0,dissatisfied
65684,Male,Loyal Customer,Personal Travel,Eco,15,0,1,0,1,0,1021,1,2,1,3,2,1,1,2,4,4,3,2,3,2,0,0,0,dissatisfied
75070,Male,Loyal Customer,Business travel,Business,45,0,1,1,0,1,2611,1,1,1,1,3,5,4,4,4,4,4,4,4,5,0,0,1,satisfied
8061,Male,Loyal Customer,Business travel,Eco,80,0,1,1,1,0,402,3,2,2,2,3,3,3,3,4,4,3,4,2,3,71,69,0,dissatisfied
79545,Male,Loyal Customer,Business travel,Business,39,0,1,1,0,1,762,4,2,4,4,5,5,5,5,5,4,5,3,5,3,0,0,1,satisfied
80037,Female,Loyal Customer,Personal Travel,Eco,18,1,1,0,1,0,1035,3,4,3,5,3,4,4,4,5,4,5,4,5,4,113,144,0,dissatisfied
107874,Female,Loyal Customer,Personal Travel,Eco,70,1,1,0,1,0,228,2,4,2,3,3,4,3,4,4,2,4,5,4,4,123,107,0,dissatisfied
4619,Female,Loyal Customer,Personal Travel,Eco,37,1,1,0,1,0,719,1,4,1,1,3,1,3,3,5,2,5,3,4,3,14,0,0,dissatisfied
123637,Male,Loyal Customer,Business travel,Business,33,0,1,1,0,1,1899,3,2,3,3,4,4,5,4,5,2,5,5,4,4,0,0,1,satisfied
6414,Female,Loyal Customer,Personal Travel,Eco,59,1,1,0,1,0,296,2,5,2,1,2,4,4,5,5,2,5,5,5,3,12,16,0,dissatisfied
40054,Male,Loyal Customer,Personal Travel,Eco,62,0,1,0,1,0,926,4,5,3,1,5,3,1,5,4,3,5,4,4,5,48,82,0,dissatisfied
122042,Male,Loyal Customer,Business travel,Business,60,0,1,1,0,1,2226,1,5,1,2,5,5,5,4,4,4,4,4,4,5,0,0,1,satisfied
61729,Male,Loyal Customer,Business travel,Eco,37,0,1,1,1,0,1009,4,4,1,1,4,4,4,4,3,3,5,2,4,4,19,0,1,satisfied
122574,Female,Loyal Customer,Personal Travel,Business,21,1,1,0,0,1,728,1,4,1,4,3,1,3,3,4,4,3,1,4,3,0,0,0,dissatisfied
85628,Female,Loyal Customer,Personal Travel,Eco,61,1,1,0,1,0,192,1,5,1,2,3,4,5,2,2,1,2,5,2,3,2,1,0,dissatisfied
29419,Male,Loyal Customer,Business travel,Eco Plus,55,0,1,1,0,0,2417,3,1,2,1,3,3,3,1,2,1,3,3,2,3,0,4,0,dissatisfied
9082,Male,Loyal Customer,Personal Travel,Eco,36,0,1,0,1,0,212,4,5,4,3,5,4,5,5,4,2,5,3,5,5,0,0,0,dissatisfied
121522,Female,Loyal Customer,Business travel,Business,44,1,1,1,0,1,3069,2,2,2,2,2,5,5,4,4,4,4,4,4,5,29,40,1,satisfied
74274,Male,Loyal Customer,Business travel,Business,47,0,1,1,0,1,2288,5,5,5,5,5,5,5,4,4,5,4,5,4,3,86,65,1,satisfied
24374,Female,disloyal Customer,Business travel,Eco,29,1,0,1,1,0,669,5,5,5,2,4,5,4,4,2,3,5,5,5,4,0,0,1,satisfied
29053,Male,Loyal Customer,Personal Travel,Eco,28,0,1,0,1,0,937,1,2,1,3,5,1,5,5,4,4,4,1,4,5,8,0,0,dissatisfied
35526,Male,Loyal Customer,Personal Travel,Eco,42,0,1,0,1,0,1056,4,5,4,3,4,4,4,4,4,1,3,4,1,4,16,27,0,dissatisfied
85382,Female,Loyal Customer,Business travel,Business,35,1,1,1,0,1,152,1,2,2,2,3,2,1,4,4,4,1,1,4,2,0,19,0,dissatisfied
102304,Female,Loyal Customer,Business travel,Business,55,1,1,1,0,1,407,3,3,4,3,3,5,4,4,4,4,4,5,4,5,0,0,1,satisfied
67725,Female,Loyal Customer,Business travel,Business,25,1,1,1,0,1,2273,2,3,3,3,2,2,2,2,4,1,4,4,3,2,34,37,0,dissatisfied
95290,Female,Loyal Customer,Personal Travel,Eco,18,1,1,0,1,0,192,3,4,3,1,3,3,3,3,5,3,5,3,4,3,87,86,0,dissatisfied
44996,Male,Loyal Customer,Business travel,Eco,44,0,1,1,1,0,359,1,4,2,4,1,1,1,1,1,2,2,2,3,1,0,0,0,dissatisfied
68864,Female,Loyal Customer,Business travel,Business,45,1,1,1,0,1,2346,1,1,1,1,3,5,5,4,4,4,4,5,4,5,0,0,1,satisfied
125776,Male,Loyal Customer,Business travel,Business,43,0,1,1,0,1,1013,1,1,1,1,2,5,5,3,3,3,3,3,3,3,0,0,1,satisfied
79788,Female,Loyal Customer,Business travel,Business,48,1,1,1,0,1,1035,1,1,1,1,5,4,5,5,5,5,5,5,5,4,2,21,1,satisfied
125227,Female,Loyal Customer,Business travel,Business,56,1,1,1,0,1,651,2,2,2,2,4,5,4,4,4,4,4,5,4,3,0,0,1,satisfied
90324,Male,Loyal Customer,Business travel,Business,40,0,1,1,0,1,250,3,3,5,3,5,5,5,4,4,4,4,4,4,3,5,25,1,satisfied
107403,Male,Loyal Customer,Business travel,Business,27,0,1,1,0,1,725,3,3,3,3,4,4,4,4,4,3,5,4,5,4,0,0,1,satisfied
52240,Female,Loyal Customer,Business travel,Business,44,1,1,1,0,1,751,3,2,2,2,3,2,3,3,3,3,3,4,3,3,13,18,0,dissatisfied
68897,Male,Loyal Customer,Business travel,Business,33,0,1,1,0,1,1680,2,4,4,4,2,2,2,2,3,5,3,2,3,2,0,0,0,dissatisfied
27738,Female,Loyal Customer,Business travel,Business,27,1,1,1,0,1,3772,1,1,1,1,4,4,4,4,3,5,5,1,3,4,42,54,1,satisfied
72978,Female,disloyal Customer,Business travel,Eco,29,1,0,1,1,0,1096,1,1,1,4,5,1,5,5,3,1,4,1,4,5,58,36,0,dissatisfied
34414,Female,Loyal Customer,Personal Travel,Eco,22,1,1,0,1,0,612,3,4,3,3,2,3,2,2,3,2,5,3,4,2,0,0,0,dissatisfied
22426,Male,Loyal Customer,Personal Travel,Eco,38,0,1,0,1,0,238,2,4,2,2,5,2,5,5,3,5,5,5,5,5,0,15,0,dissatisfied
78330,Female,Loyal Customer,Business travel,Business,58,1,1,1,0,1,1547,4,4,4,4,5,5,4,4,4,4,4,4,4,4,0,0,1,satisfied
84446,Female,Loyal Customer,Business travel,Business,56,1,1,1,0,1,3184,3,1,3,3,4,4,4,4,4,4,4,5,4,4,0,0,1,satisfied
112591,Male,disloyal Customer,Business travel,Eco,18,0,0,1,1,0,602,5,2,5,3,3,5,3,3,3,2,4,5,5,3,0,0,1,satisfied
21348,Female,Loyal Customer,Business travel,Business,34,1,1,1,0,1,3187,1,2,2,2,5,4,3,1,1,1,1,1,1,1,0,0,0,dissatisfied
101670,Male,Loyal Customer,Personal Travel,Eco,26,0,1,0,1,0,2106,3,2,3,4,3,3,3,3,1,3,3,1,3,3,101,94,0,dissatisfied
97346,Male,Loyal Customer,Business travel,Business,54,0,1,1,0,1,872,1,2,2,2,4,3,3,1,1,1,1,3,1,3,2,0,0,dissatisfied
118600,Female,Loyal Customer,Business travel,Business,58,1,1,1,0,1,2663,3,3,3,3,2,5,4,5,5,5,5,3,5,5,0,0,1,satisfied
41075,Female,Loyal Customer,Business travel,Business,34,1,1,1,0,1,216,4,3,4,4,5,2,1,5,5,5,5,2,5,2,0,2,1,satisfied
22098,Male,Loyal Customer,Personal Travel,Eco,37,0,1,0,1,0,782,3,5,3,1,2,3,2,2,4,5,5,4,4,2,3,1,0,dissatisfied
113719,Female,Loyal Customer,Personal Travel,Eco,31,1,1,0,1,0,236,4,4,4,2,4,4,4,4,4,2,4,5,4,4,0,0,0,dissatisfied
59295,Female,Loyal Customer,Personal Travel,Business,40,1,1,0,0,1,2399,3,5,3,4,4,3,4,4,4,3,2,3,4,5,7,0,0,dissatisfied
29712,Female,Loyal Customer,Business travel,Business,46,1,1,1,0,1,2304,3,3,3,3,2,5,2,5,5,5,5,4,5,2,0,0,1,satisfied
100637,Female,Loyal Customer,Business travel,Eco,31,1,1,1,1,0,349,3,2,2,2,3,3,3,3,2,1,1,3,2,3,0,9,0,dissatisfied
18784,Male,Loyal Customer,Business travel,Business,50,0,1,1,0,1,3468,5,5,5,5,5,2,2,4,4,4,4,5,4,4,2,0,1,satisfied
15719,Female,Loyal Customer,Business travel,Eco,52,1,1,1,1,0,419,4,4,4,4,4,3,4,4,4,4,4,3,4,3,0,0,0,dissatisfied
66181,Male,Loyal Customer,Business travel,Business,54,0,1,1,0,1,3954,4,4,5,4,4,4,4,5,5,5,5,5,5,3,11,15,1,satisfied
25920,Male,Loyal Customer,Business travel,Business,29,0,1,1,0,1,594,5,5,5,5,4,4,4,4,2,5,5,3,4,4,0,0,1,satisfied
128914,Female,Loyal Customer,Personal Travel,Eco,51,1,1,0,1,0,2248,2,5,1,3,2,4,5,1,1,1,1,5,1,4,0,0,0,dissatisfied
101331,Female,disloyal Customer,Business travel,Business,31,1,0,1,0,1,1771,3,3,3,3,3,3,3,3,4,4,5,4,4,3,15,0,0,dissatisfied
110774,Male,Loyal Customer,Business travel,Business,56,0,1,1,0,1,1166,4,4,4,4,2,4,4,4,4,4,4,3,4,5,5,1,1,satisfied
66221,Male,Loyal Customer,Business travel,Business,33,0,1,1,0,1,1589,3,2,2,2,3,3,3,3,3,4,4,2,4,3,0,0,0,dissatisfied
3142,Male,Loyal Customer,Business travel,Eco,41,0,1,1,1,0,140,4,3,3,3,4,4,4,4,1,1,3,3,4,4,0,0,0,dissatisfied
93107,Male,Loyal Customer,Business travel,Business,49,0,1,1,0,1,1655,2,2,1,2,3,5,4,2,2,2,2,3,2,3,1,4,1,satisfied
84776,Female,Loyal Customer,Business travel,Business,27,1,1,1,0,1,1703,5,5,5,5,5,5,5,5,3,5,4,5,4,5,10,0,1,satisfied
83143,Female,Loyal Customer,Personal Travel,Eco,30,1,1,0,1,0,957,1,2,2,3,3,2,3,3,4,3,4,2,4,3,0,9,0,dissatisfied
23519,Male,Loyal Customer,Personal Travel,Eco,32,0,1,0,1,0,349,1,4,5,3,2,5,2,2,4,3,5,3,5,2,3,0,0,dissatisfied
24063,Male,Loyal Customer,Business travel,Eco Plus,41,0,1,1,0,0,562,4,5,5,5,4,4,4,4,2,3,5,1,2,4,62,46,1,satisfied
125623,Female,Loyal Customer,Business travel,Business,54,1,1,1,0,1,2399,4,4,2,4,4,5,4,5,5,5,5,4,5,3,21,19,1,satisfied
49920,Male,disloyal Customer,Business travel,Eco,54,0,0,1,1,0,77,4,1,4,1,5,4,5,5,5,4,5,2,5,5,0,0,0,dissatisfied
48070,Male,Loyal Customer,Business travel,Business,51,0,1,1,0,1,259,1,1,1,1,1,4,4,1,1,1,1,3,1,2,11,10,0,dissatisfied
113430,Female,Loyal Customer,Business travel,Business,45,1,1,1,0,1,3631,1,5,1,1,4,4,5,4,4,5,5,5,4,5,10,1,1,satisfied
87178,Female,disloyal Customer,Business travel,Eco,32,1,0,1,1,0,946,3,4,4,4,3,4,3,3,2,4,4,4,3,3,0,0,0,dissatisfied
67170,Male,Loyal Customer,Personal Travel,Eco,56,0,1,0,1,0,964,1,4,1,5,4,1,4,4,3,2,5,3,5,4,0,0,0,dissatisfied
126943,Female,Loyal Customer,Business travel,Business,25,1,1,1,0,1,338,4,4,4,4,4,4,4,4,5,2,5,3,4,4,0,0,1,satisfied
33379,Male,Loyal Customer,Personal Travel,Eco,22,0,1,0,1,0,2355,3,2,3,4,4,3,4,4,2,1,3,2,4,4,0,0,0,dissatisfied
79672,Male,Loyal Customer,Personal Travel,Eco,9,0,1,0,1,0,762,5,4,5,3,2,5,2,2,4,2,4,5,5,2,0,0,1,satisfied
65033,Female,Loyal Customer,Personal Travel,Eco,15,1,1,0,1,0,469,2,4,2,2,5,2,4,5,4,2,5,5,4,5,17,14,0,dissatisfied
82737,Female,Loyal Customer,Business travel,Business,47,1,1,1,0,1,2007,3,3,3,3,5,5,4,5,5,4,5,4,5,4,0,0,1,satisfied
6161,Male,Loyal Customer,Business travel,Eco,66,0,1,1,1,0,409,4,1,1,1,4,4,4,4,1,2,3,3,3,4,0,0,0,dissatisfied
23682,Female,Loyal Customer,Business travel,Eco,41,1,1,1,1,0,251,5,2,5,2,5,5,5,5,3,3,3,1,5,5,23,19,1,satisfied
11590,Male,Loyal Customer,Business travel,Business,33,0,1,1,0,1,468,1,5,5,5,1,1,1,1,1,1,4,3,3,1,0,0,0,dissatisfied
83480,Male,Loyal Customer,Business travel,Eco,30,0,1,1,1,0,946,4,1,3,3,4,4,4,4,1,1,4,2,4,4,1,0,0,dissatisfied
125249,Male,Loyal Customer,Business travel,Eco,23,0,1,1,1,0,427,2,5,5,5,2,2,3,2,3,2,3,2,4,2,0,0,0,dissatisfied
87384,Male,Loyal Customer,Business travel,Business,30,0,1,1,0,1,3263,2,5,5,5,2,2,2,2,2,2,2,3,2,2,50,41,0,dissatisfied
10588,Male,disloyal Customer,Business travel,Business,39,0,0,1,0,1,74,4,4,4,1,5,4,5,5,5,2,5,5,5,5,0,0,0,dissatisfied
110977,Male,disloyal Customer,Business travel,Business,55,0,0,1,0,1,197,3,2,2,1,1,3,1,1,4,5,5,3,4,1,0,0,0,dissatisfied
10337,Female,Loyal Customer,Business travel,Business,30,1,1,1,0,1,2822,1,1,1,1,4,4,4,4,3,5,5,4,5,4,18,17,1,satisfied
107152,Female,disloyal Customer,Business travel,Business,37,1,0,1,0,1,402,1,1,1,1,4,1,4,4,3,5,4,5,4,4,0,0,0,dissatisfied
45931,Female,Loyal Customer,Personal Travel,Eco,16,1,1,0,1,0,809,2,4,2,3,4,2,4,4,4,1,4,1,4,4,0,0,0,dissatisfied
13357,Male,Loyal Customer,Business travel,Business,15,0,1,1,0,1,1619,1,4,5,4,1,1,1,1,3,4,3,2,3,1,90,94,0,dissatisfied
71550,Female,Loyal Customer,Business travel,Business,44,1,1,1,0,1,3417,1,1,1,1,3,5,4,3,3,4,3,3,3,3,7,22,1,satisfied
55209,Male,Loyal Customer,Business travel,Business,39,0,1,1,0,1,2873,1,1,1,1,3,4,5,5,5,5,5,3,5,5,8,17,1,satisfied
87863,Female,Loyal Customer,Personal Travel,Eco,49,1,1,0,1,0,143,2,3,2,5,3,5,1,3,3,2,3,3,3,3,0,0,0,dissatisfied
45617,Male,disloyal Customer,Business travel,Eco,44,0,0,1,1,0,391,2,1,2,4,3,2,3,3,4,3,3,3,4,3,13,2,0,dissatisfied
73336,Female,disloyal Customer,Business travel,Business,62,1,0,1,0,1,1005,5,5,5,1,5,5,5,5,3,2,4,4,5,5,74,68,1,satisfied
127859,Female,Loyal Customer,Business travel,Business,41,1,1,1,0,1,1276,3,3,3,3,4,4,4,5,5,5,5,5,5,5,64,47,1,satisfied
40902,Female,Loyal Customer,Personal Travel,Eco,21,1,1,0,1,0,599,1,3,1,4,4,1,1,4,4,5,3,1,3,4,18,43,0,dissatisfied
16681,Male,Loyal Customer,Business travel,Eco Plus,24,0,1,1,0,0,488,5,5,5,5,5,5,4,5,3,3,3,1,3,5,0,0,1,satisfied
94606,Male,Loyal Customer,Business travel,Business,39,0,1,1,0,1,2690,1,4,1,4,3,3,3,1,1,1,1,2,1,3,20,21,0,dissatisfied
104961,Male,disloyal Customer,Business travel,Business,25,0,0,1,0,1,337,1,1,1,5,4,1,2,4,3,3,4,5,5,4,1,5,1,satisfied
1522,Male,Loyal Customer,Business travel,Business,57,0,1,1,0,1,3896,5,5,5,5,3,4,4,2,2,2,2,3,2,4,0,0,1,satisfied
772,Female,Loyal Customer,Business travel,Business,73,1,1,1,0,1,134,3,3,3,3,2,4,4,2,2,2,3,4,2,3,0,0,0,dissatisfied
81361,Female,disloyal Customer,Business travel,Eco,10,1,0,1,1,0,1299,4,4,4,4,5,4,5,5,3,3,4,5,5,5,0,0,1,satisfied
16147,Male,Loyal Customer,Business travel,Business,31,0,1,1,0,1,199,1,5,1,3,3,3,3,3,1,2,2,4,5,3,38,34,1,satisfied
47755,Male,Loyal Customer,Business travel,Business,49,0,1,1,0,1,3945,4,4,4,4,5,5,5,2,4,5,1,5,2,5,157,138,1,satisfied
37300,Female,Loyal Customer,Business travel,Eco,58,1,1,1,1,0,944,4,2,5,2,2,4,2,4,4,4,4,4,4,2,23,0,1,satisfied
70384,Female,Loyal Customer,Business travel,Business,39,1,1,1,0,1,1562,4,4,4,4,4,4,4,4,4,5,4,3,4,3,0,19,1,satisfied
102747,Male,Loyal Customer,Business travel,Business,34,0,1,1,0,1,255,3,1,3,3,5,5,5,5,5,5,5,4,5,4,0,0,1,satisfied
96009,Male,Loyal Customer,Business travel,Business,26,0,1,1,0,1,775,2,2,2,2,5,5,5,5,5,3,4,5,4,5,2,18,1,satisfied
71432,Male,disloyal Customer,Business travel,Business,35,0,0,1,0,1,867,2,2,2,4,3,2,2,3,5,4,5,3,5,3,0,0,0,dissatisfied
95046,Male,Loyal Customer,Personal Travel,Eco,65,0,1,0,1,0,239,2,4,2,4,4,2,4,4,5,4,5,5,4,4,0,0,0,dissatisfied
61982,Female,Loyal Customer,Personal Travel,Business,65,1,1,0,0,1,2586,2,5,2,4,5,5,5,4,4,2,4,3,4,1,0,0,0,dissatisfied
118503,Female,disloyal Customer,Business travel,Business,26,1,0,1,0,1,646,4,4,4,2,2,4,2,2,5,4,4,4,4,2,24,17,1,satisfied
8989,Female,Loyal Customer,Personal Travel,Eco,43,1,1,0,1,0,799,3,2,2,3,2,3,4,3,3,2,3,3,3,4,56,70,0,dissatisfied
106487,Female,Loyal Customer,Personal Travel,Business,33,1,1,0,0,1,495,2,4,2,3,2,4,5,4,4,2,4,5,4,5,60,44,0,dissatisfied
5751,Male,Loyal Customer,Business travel,Business,32,0,1,1,0,1,2306,4,4,4,4,2,2,2,2,5,4,4,5,5,2,0,0,1,satisfied
6626,Male,Loyal Customer,Business travel,Eco,48,0,1,1,1,0,719,1,1,1,1,1,1,1,1,3,3,3,2,4,1,0,0,0,dissatisfied
